user_id,session_start_dttm,desktop_flag,session_duration_min,purchase_flag,purchase_amount_rub,rfm_category,registered_dttm,male_flag,moscow_flag,age
11631,2025-09-06 12:38:58,0,2,0,0,лояльные,2025-01-24 07:06:36,1,1,30
95281,2025-09-06 12:45:53,0,6,0,0,лояльные,2023-07-18 17:04:45,0,1,33
52088,2025-09-06 12:45:59,0,10,0,0,лояльные,2025-06-11 18:56:07,0,0,27
60139,2025-09-06 12:50:15,0,5,1,310,лояльные,2023-06-23 15:17:54,1,0,28
58194,2025-09-06 12:50:51,0,7,0,0,неактивные,2023-06-02 18:51:58,1,0,30
90802,2025-09-06 12:52:59,0,9,1,395,почти потерянные,2024-07-06 19:34:34,0,0,26
291,2025-09-06 13:03:21,0,9,1,456,ушедшие,2025-03-22 14:53:00,1,0,31
9793,2025-09-06 13:03:24,0,9,0,0,лояльные,2024-07-07 15:12:16,1,0,36
5606,2025-09-06 13:06:00,0,4,0,0,лояльные,2023-11-11 22:16:36,1,0,27
68433,2025-09-06 13:07:19,1,8,0,0,лояльные,2025-03-26 17:46:43,1,1,28
51916,2025-09-06 13:08:48,1,11,0,0,лояльные,2024-03-14 00:01:19,1,0,24
36248,2025-09-06 13:21:31,0,6,0,0,лояльные,2023-10-19 14:51:02,0,0,33
43099,2025-09-06 13:26:18,0,5,0,0,,2025-09-01 14:12:23,1,0,21
73218,2025-09-06 13:30:10,1,5,1,282,неактивные,2023-10-24 13:34:37,1,1,22
89195,2025-09-06 13:30:51,1,7,0,0,лояльные,2023-12-24 20:27:39,1,0,34
86553,2025-09-06 13:35:33,1,5,1,178,лояльные,2024-12-26 14:16:29,0,1,35
72097,2025-09-06 13:36:09,0,8,1,331,лояльные,2024-01-19 02:55:48,0,1,30
9934,2025-09-06 13:39:28,0,3,0,0,лояльные,2025-06-08 12:15:01,1,0,23
68748,2025-09-06 13:53:36,0,6,0,0,лояльные,2023-07-03 15:39:26,1,0,36
90350,2025-09-06 13:58:07,0,8,0,0,почти потерянные,2024-02-01 10:17:59,1,0,35
26088,2025-09-06 14:06:40,0,4,0,0,,2025-09-06 14:06:40,1,0,39
31193,2025-09-06 14:22:17,1,11,0,0,лояльные,2024-08-09 15:03:14,1,1,25
18392,2025-09-06 14:38:57,0,2,0,0,почти потерянные,2023-06-22 08:57:25,1,0,18
17981,2025-09-06 14:40:27,0,6,0,0,лояльные,2023-07-12 22:22:10,1,0,42
25670,2025-09-06 14:40:31,0,4,1,326,лояльные,2024-10-26 14:44:22,1,1,31
12571,2025-09-06 14:43:54,0,6,1,288,неактивные,2023-11-26 09:35:06,0,1,19
69814,2025-09-06 14:44:56,0,7,0,0,лояльные,2024-06-04 22:46:47,0,1,47
5464,2025-09-06 14:49:55,0,5,0,0,лояльные,2023-12-22 23:04:34,1,0,21
26267,2025-09-06 14:50:02,0,10,1,269,лояльные,2025-07-13 00:27:03,1,0,34
60282,2025-09-06 14:52:24,0,3,1,273,новые,2025-08-22 03:58:34,1,0,29
26863,2025-09-06 14:58:15,0,6,1,370,ушедшие,2025-04-22 21:21:10,1,0,33
20467,2025-09-06 14:59:22,1,2,1,228,лояльные,2024-09-27 06:32:03,0,0,30
12163,2025-09-06 15:05:22,0,5,1,350,неактивные,2023-07-11 05:25:28,1,1,38
60465,2025-09-06 15:33:06,0,6,1,158,лояльные,2024-02-09 10:36:18,1,1,30
81645,2025-09-06 15:50:31,0,10,0,0,почти потерянные,2023-08-03 13:58:29,1,0,30
41859,2025-09-06 15:53:19,0,5,0,0,ушедшие,2025-03-16 21:10:41,1,0,23
14826,2025-09-06 15:54:18,1,2,1,347,лояльные,2024-02-07 07:47:50,1,1,18
85611,2025-09-06 15:54:55,0,9,0,0,лояльные,2023-09-21 16:57:08,1,1,31
6274,2025-09-06 15:56:28,0,6,0,0,неактивные,2025-05-13 11:34:55,1,1,36
77414,2025-09-06 15:58:27,0,4,0,0,лояльные,2023-07-15 15:57:02,1,1,31
31297,2025-09-06 15:58:40,1,7,0,0,лояльные,2025-04-30 17:39:47,1,0,31
36560,2025-09-06 16:01:25,0,8,0,0,лояльные,2024-05-16 16:37:23,1,1,28
27892,2025-09-06 16:10:01,0,2,0,0,лояльные,2023-06-08 22:43:06,1,0,27
83905,2025-09-06 16:14:34,0,10,0,0,неактивные,2025-01-19 09:45:29,0,0,38
48711,2025-09-06 16:17:09,0,7,1,458,неактивные,2024-02-05 19:31:15,1,1,19
36443,2025-09-06 16:18:01,0,4,0,0,лояльные,2023-12-22 03:31:00,0,0,37
16969,2025-09-06 16:20:37,0,4,1,495,новые,2025-08-20 01:23:14,0,1,33
10276,2025-09-06 16:23:10,0,9,0,0,лояльные,2024-01-11 11:21:19,1,1,30
66144,2025-09-06 16:33:36,0,8,0,0,почти потерянные,2023-08-23 12:57:53,0,1,34
11861,2025-09-06 16:39:48,0,8,0,0,лояльные,2025-08-08 22:17:57,0,0,32
1932,2025-09-06 16:41:26,0,3,0,0,лояльные,2025-05-10 15:12:39,1,1,31
26822,2025-09-06 16:42:21,0,6,0,0,лояльные,2024-06-07 07:15:48,0,1,25
69741,2025-09-06 16:54:30,0,4,1,244,лояльные,2024-04-01 11:26:52,1,0,29
95515,2025-09-06 17:08:56,0,3,0,0,почти потерянные,2023-07-02 16:49:37,1,0,27
27966,2025-09-06 17:27:38,0,7,1,292,почти потерянные,2023-11-02 12:52:29,1,1,35
26116,2025-09-06 17:31:27,0,4,0,0,неактивные,2023-12-17 10:33:27,1,1,27
2755,2025-09-06 17:33:03,0,6,0,0,неактивные,2024-11-12 10:31:23,1,0,45
65922,2025-09-06 17:33:54,0,7,0,0,лояльные,2025-08-08 12:05:26,0,0,38
20843,2025-09-06 17:41:16,1,3,1,280,неактивные,2025-06-21 05:23:49,1,1,29
93455,2025-09-06 17:48:39,0,8,0,0,лояльные,2023-09-03 07:46:52,1,1,31
60282,2025-09-06 17:56:48,0,8,0,0,новые,2025-08-22 03:58:34,1,0,29
34384,2025-09-06 18:09:41,0,3,1,347,почти потерянные,2025-02-20 03:43:48,1,0,21
48025,2025-09-06 18:10:01,0,7,0,0,лояльные,2024-04-04 01:34:44,0,0,26
1067,2025-09-06 18:10:12,1,5,1,314,лояльные,2024-02-09 17:49:10,0,0,24
49678,2025-09-06 18:11:55,1,6,1,263,почти потерянные,2024-11-10 19:12:13,1,1,31
94006,2025-09-06 18:19:40,0,6,1,152,лояльные,2023-07-25 00:19:58,1,0,34
89733,2025-09-06 18:26:20,0,4,1,258,неактивные,2025-08-06 23:53:47,0,0,22
9153,2025-09-06 18:34:36,1,4,0,0,почти потерянные,2023-11-29 13:27:36,1,1,29
86354,2025-09-06 18:35:54,1,6,0,0,почти потерянные,2023-11-30 16:46:41,1,1,42
95975,2025-09-06 18:40:21,1,5,0,0,неактивные,2023-10-04 01:18:03,1,1,21
32364,2025-09-06 18:45:07,0,8,0,0,неактивные,2023-10-20 18:10:45,0,0,23
98804,2025-09-06 18:46:23,0,5,0,0,лояльные,2025-07-26 18:36:11,0,0,27
89445,2025-09-06 18:48:16,0,10,0,0,почти потерянные,2024-03-30 13:27:47,0,0,32
74356,2025-09-06 18:48:38,1,6,0,0,неактивные,2024-01-24 23:14:54,1,0,30
86132,2025-09-06 18:53:50,0,11,1,420,лояльные,2025-05-20 10:05:42,1,1,28
20467,2025-09-06 18:58:56,0,6,0,0,лояльные,2024-09-27 06:32:03,0,0,30
95584,2025-09-06 19:08:36,0,6,1,352,неактивные,2023-08-04 08:24:58,1,1,36
26881,2025-09-06 19:08:46,0,5,1,442,почти потерянные,2024-11-13 22:24:34,0,0,34
43389,2025-09-06 19:08:59,1,8,0,0,почти потерянные,2023-07-27 00:52:32,0,0,31
16392,2025-09-06 19:10:08,0,7,1,847,лояльные,2024-06-18 22:29:11,0,0,28
22147,2025-09-06 19:13:16,0,7,0,0,лояльные,2024-01-27 19:54:33,1,0,18
51332,2025-09-06 19:13:21,1,8,0,0,лояльные,2025-03-19 06:22:15,0,0,33
33955,2025-09-06 19:20:32,0,5,1,207,почти потерянные,2024-04-21 17:32:06,1,0,39
63344,2025-09-06 19:22:16,0,4,0,0,лояльные,2024-07-09 12:28:54,0,0,37
22790,2025-09-06 19:36:14,0,6,1,327,почти потерянные,2024-01-07 17:04:27,1,0,30
26834,2025-09-06 19:44:09,1,9,0,0,неактивные,2023-07-09 03:57:18,1,0,32
50331,2025-09-06 19:46:00,0,5,1,423,,2025-09-02 12:18:15,0,0,31
81599,2025-09-06 19:46:37,0,6,1,542,лояльные,2023-06-02 01:02:05,0,0,44
42686,2025-09-06 19:57:17,0,6,0,0,лояльные,2023-08-02 15:17:54,1,0,31
32515,2025-09-06 20:01:02,1,10,0,0,,2025-09-04 10:45:06,1,0,37
5880,2025-09-06 20:02:38,1,3,0,0,лояльные,2023-12-30 11:09:12,0,1,24
63236,2025-09-06 20:11:54,0,4,0,0,лояльные,2023-08-30 03:18:01,1,0,28
54166,2025-09-06 20:18:39,1,4,0,0,лояльные,2023-10-11 17:37:34,1,1,41
95793,2025-09-06 20:24:02,1,7,0,0,лояльные,2024-04-06 14:42:53,1,0,27
63866,2025-09-06 20:42:41,0,7,0,0,лояльные,2025-03-07 23:43:38,1,0,21
6451,2025-09-06 20:45:43,0,7,1,322,почти потерянные,2023-07-07 20:01:51,1,0,23
68784,2025-09-06 20:46:27,1,6,1,369,лояльные,2024-11-24 14:17:28,0,0,31
91195,2025-09-06 20:51:25,0,8,0,0,лояльные,2025-04-18 03:28:13,1,0,25
78591,2025-09-06 20:54:24,1,5,0,0,лояльные,2024-01-22 13:26:34,1,0,35
9092,2025-09-06 20:54:59,0,7,0,0,почти потерянные,2025-05-12 20:09:01,0,0,30
99671,2025-09-06 20:58:52,0,0,0,0,лояльные,2025-03-30 08:45:55,1,1,39
74356,2025-09-06 21:09:57,1,8,0,0,неактивные,2024-01-24 23:14:54,1,0,30
43773,2025-09-06 21:18:15,1,5,1,201,лояльные,2023-07-18 08:48:47,1,0,38
43984,2025-09-06 21:25:58,0,10,0,0,лояльные,2023-10-16 04:35:16,1,0,35
72159,2025-09-06 21:30:20,1,3,0,0,лояльные,2023-09-06 23:33:03,1,1,20
97255,2025-09-06 21:47:20,0,4,1,343,лояльные,2024-10-22 00:46:38,1,1,27
34032,2025-09-06 21:52:55,0,4,0,0,лояльные,2024-01-28 14:31:51,0,0,25
12163,2025-09-06 21:54:23,0,7,0,0,неактивные,2023-07-11 05:25:28,1,1,38
36402,2025-09-06 22:01:24,0,5,0,0,лояльные,2023-09-11 11:41:55,1,1,34
45840,2025-09-06 22:08:52,0,6,0,0,лояльные,2024-02-26 18:18:49,1,0,27
88574,2025-09-06 22:11:12,0,3,0,0,лояльные,2024-01-28 18:04:11,1,1,22
61664,2025-09-06 22:15:50,0,7,1,279,лояльные,2025-06-19 10:29:42,1,1,27
47401,2025-09-06 22:18:38,0,7,0,0,лояльные,2024-05-02 17:38:05,0,0,31
15475,2025-09-06 22:31:51,1,3,0,0,лояльные,2024-01-28 17:06:23,1,0,33
89704,2025-09-06 22:50:29,0,7,0,0,лояльные,2023-07-05 05:26:05,1,0,30
80926,2025-09-06 22:57:45,0,8,0,0,лояльные,2024-06-14 14:04:52,1,1,38
19792,2025-09-06 23:00:23,0,8,0,0,почти потерянные,2023-08-15 00:32:07,1,0,25
76807,2025-09-06 23:08:31,0,11,1,393,почти потерянные,2023-06-17 13:06:04,0,0,39
69611,2025-09-06 23:11:54,0,9,1,554,лояльные,2023-08-14 14:21:35,0,0,39
74356,2025-09-06 23:13:54,1,8,0,0,неактивные,2024-01-24 23:14:54,1,0,30
91465,2025-09-06 23:23:17,1,3,0,0,неактивные,2023-11-05 01:27:18,1,0,32
11880,2025-09-06 23:28:24,0,5,0,0,почти потерянные,2024-03-08 10:47:19,1,0,29
44415,2025-09-06 23:28:24,0,7,0,0,,2025-09-06 23:28:24,1,0,24
34750,2025-09-06 23:28:49,0,3,1,274,почти потерянные,2024-05-27 01:07:04,1,0,30
47401,2025-09-06 23:34:26,0,6,0,0,лояльные,2024-05-02 17:38:05,0,0,31
32698,2025-09-06 23:41:58,0,9,0,0,новые,2025-08-12 18:00:50,1,1,28
63866,2025-09-06 23:48:04,0,4,0,0,лояльные,2025-03-07 23:43:38,1,0,21
77233,2025-09-06 23:50:47,0,6,0,0,почти потерянные,2025-02-20 15:41:42,0,0,29
48144,2025-09-06 23:52:35,0,5,0,0,лояльные,2025-01-03 19:51:08,0,1,38
18197,2025-09-07 00:16:49,1,6,0,0,лояльные,2025-03-23 08:35:34,0,0,45
10988,2025-09-07 00:23:49,0,9,0,0,неактивные,2025-07-20 20:23:32,1,0,31
13712,2025-09-07 00:28:56,0,6,0,0,лояльные,2024-05-07 23:02:40,1,0,35
53814,2025-09-07 00:39:13,0,3,1,360,лояльные,2025-05-10 10:26:30,0,1,29
45652,2025-09-07 01:56:50,0,9,0,0,лояльные,2024-01-10 08:54:45,1,0,32
33217,2025-09-07 02:15:03,1,10,1,532,,2025-09-07 02:15:03,0,0,25
94658,2025-09-07 02:17:32,0,5,0,0,почти потерянные,2024-01-05 17:45:56,1,1,29
8778,2025-09-07 02:28:16,1,3,0,0,лояльные,2023-08-19 12:01:29,0,0,34
2778,2025-09-07 02:47:07,1,5,0,0,почти потерянные,2023-10-21 22:56:49,0,1,35
23295,2025-09-07 03:00:22,1,6,0,0,лояльные,2025-08-15 17:40:31,0,0,28
14149,2025-09-07 03:18:20,0,9,1,687,лояльные,2024-10-08 19:23:46,0,0,29
40937,2025-09-07 03:22:02,0,8,0,0,лояльные,2024-07-06 10:28:17,1,1,32
8814,2025-09-07 03:46:09,0,5,0,0,лояльные,2023-12-26 16:09:38,1,1,29
57942,2025-09-07 03:47:47,0,7,0,0,лояльные,2023-10-03 22:19:39,0,0,39
76045,2025-09-07 03:49:08,0,11,0,0,новые,2025-08-29 20:33:11,0,1,35
45893,2025-09-07 03:49:30,0,4,0,0,лояльные,2023-08-23 18:51:56,1,1,28
38036,2025-09-07 03:52:00,0,6,1,327,лояльные,2023-06-15 14:05:26,1,0,32
44577,2025-09-07 04:06:26,1,6,0,0,лояльные,2025-03-29 14:16:55,1,1,24
38928,2025-09-07 04:08:45,1,7,0,0,неактивные,2024-01-31 10:41:59,1,0,36
38835,2025-09-07 04:55:23,0,7,0,0,лояльные,2023-09-29 16:36:50,1,0,29
57447,2025-09-07 04:58:43,0,2,1,446,почти потерянные,2023-06-12 17:13:36,0,0,26
5389,2025-09-07 05:10:32,0,8,0,0,лояльные,2024-03-28 20:29:41,1,0,26
91486,2025-09-07 05:15:22,1,8,0,0,лояльные,2024-04-07 04:31:31,1,0,32
35960,2025-09-07 05:16:45,0,8,1,666,лояльные,2025-05-09 11:47:57,0,1,29
27465,2025-09-07 05:23:52,1,8,0,0,лояльные,2025-08-25 16:14:46,0,0,31
28778,2025-09-07 05:32:31,0,5,0,0,неактивные,2024-01-02 07:51:08,1,0,46
26822,2025-09-07 05:43:54,0,5,0,0,лояльные,2024-06-07 07:15:48,0,1,25
41859,2025-09-07 06:07:44,0,6,0,0,ушедшие,2025-03-16 21:10:41,1,0,23
27892,2025-09-07 06:09:21,1,5,1,201,лояльные,2023-06-08 22:43:06,1,0,27
82774,2025-09-07 06:14:24,0,7,0,0,лояльные,2024-02-11 19:41:28,1,1,24
47401,2025-09-07 06:14:31,0,3,0,0,лояльные,2024-05-02 17:38:05,0,0,31
76075,2025-09-07 06:17:14,1,11,1,404,лояльные,2025-07-24 16:14:04,0,1,34
53616,2025-09-07 06:24:13,0,6,0,0,неактивные,2023-10-27 17:08:17,0,1,26
8814,2025-09-07 06:31:34,1,7,1,525,лояльные,2023-12-26 16:09:38,1,1,29
65499,2025-09-07 06:43:32,0,4,0,0,неактивные,2025-05-30 07:35:07,1,0,26
95631,2025-09-07 06:44:15,1,9,0,0,лояльные,2024-01-16 20:09:00,1,0,34
58694,2025-09-07 06:44:30,1,9,1,306,крупные,2023-06-18 13:32:45,1,0,31
89021,2025-09-07 06:50:03,0,2,0,0,неактивные,2025-02-09 15:08:14,0,1,33
78913,2025-09-07 06:56:48,0,6,0,0,новые,2025-04-27 16:07:32,1,0,26
78197,2025-09-07 07:09:15,0,9,0,0,лояльные,2025-06-15 15:02:23,0,0,33
43044,2025-09-07 07:16:06,0,8,0,0,,2025-09-05 10:08:48,1,1,25
54168,2025-09-07 07:24:03,0,5,1,379,лояльные,2023-08-21 14:11:02,0,1,31
3264,2025-09-07 07:26:34,0,7,1,218,почти потерянные,2023-09-22 23:35:14,0,0,30
8814,2025-09-07 07:49:41,0,9,0,0,лояльные,2023-12-26 16:09:38,1,1,29
94097,2025-09-07 08:04:51,0,6,0,0,неактивные,2025-08-16 04:42:33,0,0,32
22864,2025-09-07 08:13:34,1,12,0,0,лояльные,2024-02-02 21:16:19,1,0,27
50309,2025-09-07 08:15:23,0,5,0,0,лояльные,2025-08-25 08:14:11,0,1,34
69871,2025-09-07 08:22:18,0,8,0,0,неактивные,2023-06-30 04:19:57,0,0,24
43358,2025-09-07 08:22:50,0,8,0,0,лояльные,2025-03-07 21:50:28,1,1,36
33395,2025-09-07 08:34:49,1,8,0,0,,2025-09-02 21:36:30,1,1,27
45601,2025-09-07 08:37:05,0,4,1,469,лояльные,2024-08-09 18:50:53,0,0,22
97879,2025-09-07 08:39:34,0,6,1,276,лояльные,2023-09-24 05:08:31,0,0,27
79831,2025-09-07 08:40:51,1,13,0,0,неактивные,2023-09-30 06:53:30,1,1,29
15597,2025-09-07 08:44:14,1,6,1,388,лояльные,2024-11-16 11:27:16,0,0,30
96134,2025-09-07 08:49:04,0,5,0,0,лояльные,2024-03-21 21:08:26,1,0,34
20960,2025-09-07 08:49:39,1,7,1,414,лояльные,2023-10-16 19:18:28,0,0,36
62663,2025-09-07 09:00:55,0,5,0,0,неактивные,2024-12-06 02:42:37,1,1,33
76075,2025-09-07 09:08:07,1,6,0,0,лояльные,2025-07-24 16:14:04,0,1,34
57888,2025-09-07 09:13:04,1,9,1,324,неактивные,2023-07-02 09:25:13,1,0,21
27140,2025-09-07 09:14:48,0,2,0,0,лояльные,2025-08-23 05:24:16,1,0,38
82818,2025-09-07 09:15:07,1,7,0,0,почти потерянные,2024-02-01 16:36:58,1,0,36
75672,2025-09-07 09:20:13,0,6,0,0,неактивные,2024-04-16 19:31:45,0,1,22
75700,2025-09-07 09:40:07,0,6,1,341,лояльные,2024-07-26 13:34:31,1,1,36
99218,2025-09-07 09:44:33,1,2,1,821,лояльные,2024-05-10 15:56:38,0,1,33
33072,2025-09-07 09:45:58,0,5,0,0,лояльные,2023-11-28 10:37:32,1,0,30
44415,2025-09-07 09:50:20,1,6,0,0,,2025-09-06 23:28:24,1,0,24
35697,2025-09-07 09:54:13,0,7,0,0,лояльные,2025-05-31 19:16:54,0,0,30
88208,2025-09-07 09:57:36,1,5,0,0,новые,2025-08-30 19:16:36,0,1,33
64176,2025-09-07 10:03:11,0,8,0,0,лояльные,2025-03-15 18:55:47,0,1,34
2616,2025-09-07 10:07:55,1,2,0,0,лояльные,2023-09-24 16:01:11,1,0,32
93179,2025-09-07 10:09:37,1,5,1,292,неактивные,2024-08-13 19:41:54,1,0,24
36047,2025-09-07 10:14:32,0,6,1,367,лояльные,2024-08-31 17:19:57,0,0,36
15173,2025-09-07 10:26:23,1,13,0,0,лояльные,2024-09-08 16:43:24,1,1,27
1430,2025-09-07 10:35:52,1,7,0,0,,2025-09-07 10:35:52,1,0,41
41093,2025-09-07 10:37:11,1,6,1,333,почти потерянные,2024-07-14 17:38:45,0,1,24
48788,2025-09-07 10:39:30,1,2,0,0,неактивные,2023-06-18 20:25:20,0,0,34
43094,2025-09-07 10:51:02,1,4,0,0,лояльные,2025-01-20 22:40:31,0,0,30
11053,2025-09-07 10:52:45,0,6,1,269,лояльные,2023-07-15 20:59:40,1,0,21
62343,2025-09-07 10:58:50,0,7,0,0,лояльные,2023-07-12 21:02:46,1,1,25
44133,2025-09-07 11:05:49,0,12,0,0,новые,2025-08-24 03:54:52,1,1,30
14624,2025-09-07 11:07:48,1,6,0,0,лояльные,2025-07-29 21:35:03,0,1,28
51229,2025-09-07 11:17:17,0,5,0,0,лояльные,2023-12-13 16:59:04,1,0,31
86547,2025-09-07 11:21:20,0,7,0,0,лояльные,2023-10-02 10:03:29,1,1,32
2812,2025-09-07 11:25:11,0,4,0,0,лояльные,2023-10-30 04:57:51,0,1,23
45652,2025-09-07 11:25:20,0,7,0,0,лояльные,2024-01-10 08:54:45,1,0,32
88849,2025-09-07 11:32:47,0,6,0,0,лояльные,2024-09-29 11:32:18,0,1,35
46651,2025-09-07 11:37:23,0,4,1,492,ушедшие,2024-10-28 23:39:04,0,0,26
80896,2025-09-07 11:39:19,1,4,0,0,лояльные,2023-08-29 03:12:26,1,0,30
86101,2025-09-07 11:48:17,0,6,0,0,новые,2025-08-31 09:13:26,0,1,35
78173,2025-09-07 11:49:36,1,5,1,241,почти потерянные,2024-06-01 14:20:46,1,1,26
26088,2025-09-07 11:50:04,0,6,0,0,,2025-09-06 14:06:40,1,0,39
67804,2025-09-07 11:53:29,0,10,1,729,лояльные,2024-05-31 08:44:26,0,1,31
99085,2025-09-07 11:59:18,0,3,0,0,лояльные,2023-12-18 19:27:25,1,0,26
19298,2025-09-07 12:00:05,1,6,0,0,лояльные,2025-05-11 05:12:22,1,0,22
38268,2025-09-07 12:01:35,0,10,0,0,,2025-09-07 12:01:35,0,0,35
291,2025-09-07 12:02:22,1,3,0,0,ушедшие,2025-03-22 14:53:00,1,0,31
69948,2025-09-07 12:09:21,0,3,1,172,почти потерянные,2025-03-23 17:04:47,1,1,34
91486,2025-09-07 12:13:25,1,4,0,0,лояльные,2024-04-07 04:31:31,1,0,32
49062,2025-09-07 12:13:39,0,8,1,353,лояльные,2024-09-24 09:58:13,1,0,33
75678,2025-09-07 12:15:45,0,6,0,0,почти потерянные,2024-02-01 23:29:10,0,0,32
808,2025-09-07 12:23:31,0,7,0,0,почти потерянные,2023-08-28 09:54:50,1,0,25
10007,2025-09-07 12:36:47,1,7,0,0,лояльные,2023-06-18 14:37:16,0,1,25
7508,2025-09-07 12:39:02,0,5,1,243,лояльные,2024-01-24 19:06:53,1,1,31
74602,2025-09-07 12:44:12,0,5,0,0,лояльные,2024-04-28 20:16:29,1,0,29
60465,2025-09-07 12:46:09,0,4,1,377,лояльные,2024-02-09 10:36:18,1,1,30
69934,2025-09-07 13:05:21,0,4,0,0,лояльные,2023-10-17 19:53:17,1,0,39
99955,2025-09-07 13:05:26,1,6,0,0,лояльные,2023-08-16 22:18:04,0,0,34
13533,2025-09-07 13:12:02,1,9,0,0,новые,2024-10-15 10:04:23,1,0,31
12580,2025-09-07 13:15:17,0,5,1,303,почти потерянные,2023-07-10 13:42:15,1,0,29
15267,2025-09-07 13:28:41,1,6,0,0,почти потерянные,2025-03-15 09:18:19,0,0,25
16802,2025-09-07 13:29:36,0,9,0,0,почти потерянные,2023-11-03 12:38:03,1,1,28
79511,2025-09-07 13:31:14,0,6,1,584,лояльные,2024-02-28 01:02:47,0,1,37
44891,2025-09-07 13:37:10,0,8,0,0,неактивные,2024-08-08 14:59:26,0,1,33
82866,2025-09-07 13:38:11,0,9,0,0,лояльные,2024-02-22 19:14:24,0,0,32
36519,2025-09-07 13:40:28,0,7,1,294,лояльные,2023-07-24 05:29:48,1,0,26
56673,2025-09-07 13:41:57,0,3,0,0,почти потерянные,2025-01-23 17:04:31,1,0,35
5052,2025-09-07 13:51:45,0,5,1,320,лояльные,2023-10-09 03:39:52,0,0,39
18848,2025-09-07 13:53:23,1,7,0,0,лояльные,2023-07-26 06:20:28,1,1,27
16025,2025-09-07 13:56:05,0,5,0,0,почти потерянные,2024-02-01 09:11:01,1,0,30
69948,2025-09-07 14:05:12,1,11,1,212,почти потерянные,2025-03-23 17:04:47,1,1,34
55846,2025-09-07 14:07:08,1,5,0,0,,2025-09-07 14:07:08,0,1,29
42147,2025-09-07 14:09:19,0,6,1,190,,2025-09-07 14:09:19,0,1,39
82111,2025-09-07 14:13:41,1,8,1,347,почти потерянные,2023-06-05 21:28:33,0,0,27
20911,2025-09-07 14:16:48,0,8,0,0,лояльные,2024-06-03 05:41:31,0,0,32
36101,2025-09-07 14:21:18,0,4,0,0,лояльные,2024-01-21 12:20:14,0,0,28
9153,2025-09-07 14:21:34,0,4,0,0,почти потерянные,2023-11-29 13:27:36,1,1,29
84633,2025-09-07 14:22:04,1,6,0,0,почти потерянные,2024-01-23 15:10:06,0,0,22
75925,2025-09-07 14:23:05,0,7,1,410,лояльные,2024-10-25 08:03:06,0,0,31
67503,2025-09-07 14:26:07,0,5,0,0,лояльные,2023-08-13 11:07:03,0,0,31
5473,2025-09-07 14:32:22,0,4,0,0,лояльные,2023-08-08 12:22:35,1,0,27
96343,2025-09-07 14:36:24,0,8,0,0,почти потерянные,2024-05-31 15:39:33,0,0,34
58596,2025-09-07 14:43:07,0,3,0,0,лояльные,2024-01-29 17:27:43,1,0,27
49817,2025-09-07 14:50:52,1,7,1,294,лояльные,2025-05-11 05:12:43,0,0,33
56996,2025-09-07 14:53:33,0,4,0,0,лояльные,2023-12-18 19:09:41,0,1,27
64100,2025-09-07 15:01:35,0,5,0,0,лояльные,2024-08-12 21:40:41,1,0,34
86141,2025-09-07 15:04:50,1,5,1,210,,2025-09-07 15:04:50,1,1,19
7818,2025-09-07 15:05:26,0,2,0,0,лояльные,2023-08-16 22:35:49,1,1,36
41942,2025-09-07 15:06:29,0,8,0,0,лояльные,2025-02-14 12:57:19,0,1,35
58197,2025-09-07 15:06:36,0,3,1,684,лояльные,2023-09-04 17:39:00,1,1,18
99078,2025-09-07 15:09:48,0,10,0,0,лояльные,2025-02-14 01:07:04,0,1,27
69448,2025-09-07 15:17:41,0,9,1,250,неактивные,2023-11-18 14:45:35,0,0,18
27097,2025-09-07 15:42:47,0,4,0,0,лояльные,2024-12-08 14:02:11,0,1,25
72100,2025-09-07 15:44:42,0,2,0,0,лояльные,2024-06-15 20:22:58,1,0,18
55999,2025-09-07 15:45:25,0,4,0,0,лояльные,2023-08-23 08:17:11,1,0,22
76566,2025-09-07 15:46:07,1,7,1,255,лояльные,2025-08-04 19:40:52,1,1,38
6981,2025-09-07 15:52:55,1,10,0,0,лояльные,2025-08-29 05:51:47,0,0,29
16728,2025-09-07 15:57:18,0,6,0,0,неактивные,2024-06-29 19:19:28,1,0,24
65478,2025-09-07 16:01:06,1,3,1,203,лояльные,2025-08-12 21:45:58,1,0,30
87530,2025-09-07 16:24:21,0,5,0,0,лояльные,2024-03-01 20:28:07,0,1,31
44977,2025-09-07 16:29:37,1,3,0,0,почти потерянные,2023-07-24 16:25:59,1,0,32
28778,2025-09-07 16:36:14,0,2,0,0,неактивные,2024-01-02 07:51:08,1,0,46
49817,2025-09-07 16:41:39,0,6,0,0,лояльные,2025-05-11 05:12:43,0,0,33
87715,2025-09-07 16:46:12,0,6,1,238,неактивные,2025-01-11 13:49:03,0,0,34
26116,2025-09-07 16:47:13,0,7,0,0,неактивные,2023-12-17 10:33:27,1,1,27
45601,2025-09-07 17:00:04,0,5,1,383,лояльные,2024-08-09 18:50:53,0,0,22
77832,2025-09-07 17:01:52,0,4,1,411,лояльные,2024-12-30 18:22:43,1,0,34
22678,2025-09-07 17:02:52,0,4,0,0,неактивные,2023-07-17 09:15:24,1,0,29
44987,2025-09-07 17:05:53,0,4,0,0,лояльные,2024-07-11 19:42:57,1,1,24
83726,2025-09-07 17:12:18,0,5,0,0,почти потерянные,2024-12-07 12:21:29,0,1,35
26822,2025-09-07 17:13:25,0,6,1,593,лояльные,2024-06-07 07:15:48,0,1,25
